26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Title: Arthur – It' Only Rock 'n' Roll,Title: Arthur – It' Only Rock 'n' Roll
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Prunella:,"Prunella: What does Francine know anyway? I mean, who doesn't like the Backstreet Boys?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Muffy:,"Muffy: You said it. Cute guys with stock portfolios. What's not to like?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Prunella:,"Prunella: Auditions... for a rock band? (Francine hangs up the poster.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Uh-huh. A band that won't sell out.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Muffy:,"Muffy: Like anyone would even ask you to. (She walks away in a huff. Students quickly crowd around the poster.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Buster:,"Buster: And it's gonna be a real live rock band.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Arthur:,"Arthur: And if we get in, we could travel around the world and be rich and famous and not go to school anymore. (They start taking the dirty dishes to the kitchen.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mrs. Read:,"Mrs. Read: I wouldn't count on it, honey. Very few bands are that successful.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Buster:,"Buster: It's what happened to the Backstreet Boys. They answered an ad and, boom, just like that they had their own jet.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,D.W.: ,"D.W.: Hey, if Arthur's gonna try out for a band and be rich and famous then I wanna try out for a band to be rich and famous too.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Arthur:,"Arthur: The only song you know is “Crazy Bus”.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,D.W.: ,"D.W.: “Crazy Bus” is for babies.  I know a million better songs.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,D.W.: ,"D.W.: (sings:) ""Skinnamarinky-dinky-dink, skinnamarinky doo, I love you"".   Pal covers his ears with his paws.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Thank you, that's enough.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,D.W.: ,"D.W.: (sings:) ""Skinnamarinky-dinky-dink, skinnamarinky doo…""
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: I said thank you!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,D.W.: ,"D.W.: But I'm not finished. There's five more verses.  (sings:) ""Skinnamarinky-dinky-dink,  skinnamarinky-doo…""            Francine bangs a loud gong.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Next!!    
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,D.W.: ,"D.W.: Hmph!     D.W. leaves the stage as George goes on.     Be careful. It's a jungle in here.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,D.W.: ,"D.W.: Well, at least you didn't get in either.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Buster:,"Buster: Can you believe it? She gonged us both.   A gong is heard.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Arthur:,"Arthur: Let's go.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: That was a pointless! I  auditioned fourteen people and they all stank. Except for you, of course.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mrs. McGrady:,"Mrs. McGrady: Well, you know what they say, honey.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Uh, no. What do they say?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mrs. McGrady:,"Mrs. McGrady: If the mountain won't come to Mohammd, then Muhammad must go to the mountain.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: If the mountain won't... Hm.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: I don't get it. Why are you calling me a mountain?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: I told you, it's just an expression. Look, you're the best musician I know. Will you be in my band or not?     Binky starts doing ballet jumps.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: Is there any ballet in it?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: In a rock band? No. But there are snacks.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: Why didn't you say so? I like snacks.     He lifts Francine up and does a pirouette.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: So, you'll do it? All right!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: By the way, you won't tell about me practicing ballet, right?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: No, I won't tell. Okay, so, we’ve got drums, piano, clarinet... Do you know anyone who can play the guitar?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Molly:,"Molly: So, what's in it for me?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Only a chance to be part of a major musical phenomenon. Hey, but if you'd rather sit around in your driveway all day, fine by me.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: Let me handle this. Look, you like to play the guitar, right?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Molly:,"Molly: Right.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: And you like snacks, right?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Molly:,"Molly: Right.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: So there you go. Snacks and guitar.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Molly:,"Molly: What kind of snacks?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: I don't know. Whatever you want.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: Woo-hoo! So what do you say?     Molly offers her hand and Francine shakes it.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: All right!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Arthur:,"Arthur: I can't believe she's asking Molly to be in her band.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Buster:,"Buster: I can't believe she didn't want us.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Arthur:,"Arthur: We should form our own band. That’d show her.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Hey, listen up! Welcome to our very first ever rehearsal for our band, which will prove that great musicians don't sell out.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mrs. McGrady:,"Mrs. McGrady: Right on!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Here are the rules. Number one: We hate groups that do sell out, like for instance the Backstreet Boys. Number two: We don't care about fame our money or stuff like that. Number three: I'm the boss! Any question?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: (burps) What's our name?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: The band's name? Er...
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mrs. McGrady:,"Mrs. McGrady: How about “The Five Apostles of the New Millenium”, FAOTNM for short.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Molly:,"Molly: I'm not playing in a band called that.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Relax. We'll worry about it later. Okay, does everyone have the sheet music?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: Uh-huh.    He takes the crumpled sheet of his clarinet, unfolds it and puts it on the stand.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Molly:,"Molly: Yeah, I got it.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Ready? And a-one and a-two...    They start playing.   (sings:)  “We see the pretty boys, we see the pretty girls”  Something something... I didn't finish this part.   “We see the videos where all the fashion plates lip-sync their ways to your hearts.”
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Molly:,"Molly: Not bad. Did you write this?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Yeah.  “Well, no offense to them, and no offense to you. Don't take it na-na-na-na, don’t take it personally.”  She sings out of tune and drums out of time. Mrs. McGrady stops playing and looks worried.     Oh, shoot!  Start over!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Now I’ve got it! “Well, no offense to them, and no offense to you.”
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: Okay. Before I say anything, promise you won't get mad.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Me? I never get mad. Unless... you're gonna quit the band, because you promised you wouldn't, and if you quit before we even get started, I will make you sorry, Binky Barnes! Do you hear me?!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mrs. McGrady:,"Mrs. McGrady: Whoa, girl, whoa. It's nothing that bad. We just have a little suggestion.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Oh yeah, what?     They start walking towards the entrance.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mrs. McGrady:,"Mrs. McGrady: Well, sometimes it's difficult to serve two masters. Render unto Caesar, you know, and in this case, Caesar has been rendered too much.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: What?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: What she means is, you stink, Francine. You're good on the drums and you sing good too, but when you do them together... whoa-haha! Look out! Stinkeroo!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mrs. McGrady:,"Mrs. McGrady: But don't worry. We have the solution.   She gives a sharp whistle. Fern comes out of the school.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: What's going on?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Fern:,"Fern: Um, Mrs. McGrady said you might need a singer, and since I like to sing I thought, you know, maybe I could be your singer.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: You?? Fern, this is a rock band, not a “Let’s whisper poetry and drink tea”-party.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mrs. McGrady:,"Mrs. McGrady: Just give her a listen, okay?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Okay. Go ahead.   She sits down on the school steps.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Fern:,"Fern: Um, what should I sing?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: How about...(sarcastically:) “Row, row, row your boat.”
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Fern:,"Fern: Really? Okay.  (sings:)  “Row, row, row your boat gently down the stream. Merrily, merrily, I said merrily, merrily, oh yeah, merrily, merrily, merrily, merrily, life is but a dream.”    She ends on a high note. Everybody looks at her, including some other students nearby. Birds fly up and a car stops.    (coughs)  Was that okay? Am I in?    Francine stares at her with her mouth open. Mrs. McGrady closes Francine’s mouth.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mrs. McGrady:,"Mrs. McGrady: I think I can safely say, yes.     Fern smiles.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Molly:,"Molly: You don't look like a rock singer.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: Wait till you hear her. She'll blow your chops right out the window and down the street for, like, two miles.    Molly hands Fern a piece of paper.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Molly:,"Molly: Anyway, here's the song. Can you learn it by tomorrow?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Fern:,"Fern: “Don’t take it personally.”  Done.   (sings:) “Well, no offense to them, and no offense to you. Don't take it personally.”        Molly moves with the beat.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Molly:,"Molly: Wait! We should have some harmony on this.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Fern+Molly+Binky:,"Fern+Molly+Binky: “But when it comes to rock, and when it comes to roll, don’t need to sell it ‘cause it’s born to be free.”      The other customers look at them.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,People:,"People: (applaud)         Binky takes a bow. 
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: Thank you. Thank you very much.   Molly pulls him back into the seat.   Whoa!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: Ah. Miss Frensky. Come in, come in. The reason I called you here – please take a seat – I heard you have some kind of a band, is that right?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Uh... yeah.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: Do you have a name for your little group?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Not yet. It has to be just right.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: Of course, of course.   His phone beeps. He presses a button.   It will have to wait, Miss Tingley. I'm in the middle of a conference. Anyway, I was wondering whether you might be interested in performing at the PTA spring fundraiser.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Well, yeah, um... We’re not really ready, but I guess we could.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: That would be wonderful. (The phone beeps twice. He presses the button again.) I'll be right there, Miss Tingley.  And what kind of music do you play?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Well, stuff I write, mostly. (The phone beeps incessantly. He puts it in a drawer.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: Oh! Any Barry Manilow in your repertoire? He's a great favorite of mine.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Er... no.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: I suggest you look into him. (He starts dancing.) One, two, cha-cha-cha. Three four, ta-ta-ta. Oh, I know you kids think grown-ups have forgotten how to be groovy. (Miss Tingley comes in.) But I assure you...     
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Miss Tingley:,"Miss Tingley: Mr. Haney!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: Oh.  H-hm. That will be all, Miss Frensky. (They shake hands.) We'll see you next Sunday in the soccer field.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Molly:,"Molly: I can't believe you said yes. We don't even have a name yet.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Yeah, well, I'll think of one. I just need some inspiration. (She sits down in an armchair. Binky is eating potato chips.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Binky:,"Binky: Are you inspirated yet?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: No.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Molly:,"Molly: This is boring. Let's play. (They play music.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Fern:,"Fern: (sings:) ""Don't want nothing but the music. Don’t need…"" (A window opens in the next building.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Neighbor:,"Neighbor: Hey, you kids! I hate to tell you this but you stink! You hear me?? You stink!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Oh yeah?! Well, you stink too, you know. You really really... stink. Hey.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: Before I introduce our next PTA attraction, I have an important announcement to make. Mr. Pachiva, come on down. (A man come on stage and shakes hands with Mr. Haney.) Mr. Pachiva is the winner of our raffle. Miss Tingley, please show him what he's won. (Miss Tingley is carrying what looks like a mat with holes.) It's a combination potholder and bathmat. From oven to shower in one easy step.  And now, as a fitting conclusion to this special day, I am pleased to present the musical stylings of U... huh? 
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Stink! ""U Stink""!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: That's a rather unusual name. Hehe. Could be a typo. (The curtain behind him opens.)  It's something along the lines of you... (The band starts playing.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Stink!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Fern:,"Fern: ""We see the pretty boys, / we see the Barbie girls / climbing their way up the charts. / We see the videos, / where all the fashion plates / lip-sync their ways to your hearts.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: Oh dear.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Fern:,"Fern: ""The TV interviews, / the glossy magazines. / We see the stars' every move. (Fern pulls a boy up on stage and dances with him.)    / The Grammys pilling up, / the money pouring in. / But tell me, what does it prove?""
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: Francine, this has gone on long enough!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Fern:,"Fern: ""'Cause real rock' n roll / is all about your soul. / So hey, when push comes to shove, / forget about the fluff, / the music is enough. / I'm sticking with the stuff that dreams are made of. / It's love!""
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: That's enough now! Stop the music! (He tries to pull the curtain but it is jammed.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Fern:,"Fern: ""Don't want nothing but the music! Don’t need no People magazine! / Don't want nothing but the music! / I'm pledging allegiance, / the music is all I need!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Crowd:,"Crowd: (applause)   “U Stink”! “U Stink”!...  
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Prunella:,"Prunella: “U Stink” Oh...  She swoons and is caught by Rubella. Muffy looks delighted.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Arthur:,"Arthur: “U Stink!”
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Buster:,"Buster: Hey, aren't we still mad at Francine?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Arthur:,"Arthur: Yeah, but... “U Stink”! “U Stink”!  The curtain closes and Mr. Haney comes on stage. People starts leaving.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: Please, people, stay calm! If you feel faint, put your knees between your legs... I mean your head between your... Yes, well, don't forget to sample some delicious PTA fudge on your way out. Remember, you can always count on fudge.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,U Stink:,"U Stink: (Yeah!  That was awesome!)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Wait! Wait! I mean, that was fun and all, but we have to be careful. Stuff like this could ruin us. (The others exchange looks.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mrs. McGrady:,"Mrs. McGrady: You're right, we shouldn't let it go to our heads. (They pack up their instruments.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Crowd:,"Crowd: (excited chatter)   The “U Stink” members, including Francine, smile and give autographs.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Timmy:,"Timmy: I got all five. Francine, Molly, Binky, Fern and Mrs. McGrady.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Tommy:,"Tommy: Me too. Only I got Francine twice.    He shows a signature on his tummy.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,D.W.:,"D.W.: That's nothing. I got trading cards, and they're very very cheap.   She walks away. The Tibbles run after her.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: What are you staring at?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,George:,"George: Er, nothing.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney (on PA): ,"Mr. Haney (on PA): Will Francine Frensky, please report to my office.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Buster:,"Buster: (softly:)  Someone is in trouble.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Ratburn:,"Mr. Ratburn: That's enough. I know we have a couple of rock stars in our midst, but that needn’t distract you from your math.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Oh, brother!
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: Apparently, they're from the Cable Access and they want to... What is it you want, exactly?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Journalist:,"Journalist: We want to interview the girl who formed the hottest band in Elwood City.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Who? Me?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Journalist:,"Journalist: Of course you. We just need fifteen minutes of your time during recess. Is that all right with you, Mr. Haney?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Mr. Haney:,"Mr. Haney: Well, I don't see why...
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Journalist:,"Journalist: Fabulous. Now, where can we go that would feel authentic, natural?
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Journalist:,"Journalist: Oomph. Ready? Hello, everyone. I'm here at Lakewood Elementary having loads of fun with my dear friend Francine Frensky who formed the group... (Francine looks uncomfortable.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: “U Stink”.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Journalist:,"Journalist: That's right, “U Stink”, with some of her little friends, and, boy, where you a smash at the recent PTA fundraiser.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: I, yeah, I guess.
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Journalist:,"Journalist: So what's next for your fabulous fivesome. Another concert? A record deal? I mean, just how do you intend to capitalize on your success? (Francine grabs the journalist’s microphone and gets off the swing.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Francine:,"Francine: Why does everyone think music is about making money? Music is about having something to say. I don't know what we'll do next, but “U Stink” will never sell out. We'd rather quit then do that. (The journalist takes her microphone back.)
"
26,Arthur - It's Only Rock 'n' Roll/Transcript,2,Journalist:,"Journalist: Well, that's very noble. You heard it here, folks, and that's a wrap. With Elwood City Access almost live at 4:30, 7:00, and 2:30 a.m. Did you get that, Manny?
"
